id,title,author,intro,tags,genre,series_count,view_count,recommend_count,link
6941,선독점 칼든 자들의 도시,장영훈,"14년 만에 고국으로 돌아온 장천!
그의 귀국으로 대한민국 무림에 새로운 돌풍이 분다!","현대판타지,무협,귀환,사이다,무인,먼치킨","현대판타지, 무협",300 회,"7,027,446","251,528",https://novel.munpia.com/108362
6942,선독점 내 프리킥이 너무 잘 들어간다,엉심킬러,"데드볼 스페셜리스트.
잊혀질 뻔한 위대한 축구선수가 다시 기회를 잡았다.

[먼치킨][데드볼 스페셜리스트][시스템x]",,"스포츠, 현대판타지",150 회,"940,299","21,239",https://novel.munpia.com/106643
6943,샤이닝로드,더노트,"눈처럼 불어난 사채에 조폭들에게 몸을 저당잡힌 석헌.
목숨을 부지할 길은 게임 '샤이닝로드'로 수익을 남기는 것뿐.
하지만 유일한 혈육인 동생의 자살 소식에 이어
랭커라는 고급 인력임에도 불구하고 자신의 목숨마저 빼앗기는데…….

눈을 뜬 석헌! 샤이닝로드의 오픈 전, 그날로 돌아오다!

오픈도 안 한 게임을 완벽히 파악하고 있는 ""왕년의 랭커"" 로서
한발 앞서 종횡무진할 수 있는 절호의 기회!
거칠 것 없는 자신감으로 무작정 발을 들이지만
현실과 게임 모두 그가 알고 있던 기억에서 벗어나기 시작한다!

인생 막장이 얻은 또 한 번의 기회!
행복이란 지상 과제를 향한 한 남자의 비열한 플레이가 펼쳐진다!",,"판타지, 게임",175 회,"35,060",701,https://novel.munpia.com/143986
6944,바리스타 연대기,이태산,"악마의 유혹, 커피에 눈을 뜨다!

바리스타? 그까이거 대충 간 커피에 물 부으면 되는 거 아니야!

밑바닥 인생, 수혁에게 우연히 찾아온 기회.
절대 놓치지 않기를 다짐하고 또 다짐한다.

최고의 커피, 최고의 바리스타!

악마보다 단단하고 지옥보다 뜨거운 이 남자의 열정을 확인하라.",,"현대판타지, 판타지",250 회,"9,789",44,https://novel.munpia.com/143725
6945,소심한 D급 먼치킨,피니셔,"「타입 : 방출형
에테르 호환 : 극상
각성기 : 염동력(SSS)」
“제가요?”
목숨 걸고 괴물이랑 싸우는 고수익의 극한 직업.
그게 되었다고 한다.
…울고 싶다.",,"퓨전, 판타지",215 회,"533,282","15,074",https://novel.munpia.com/89116
6946,선독점 차원이 다른 요리사,하늘땅사이,"서울 외곽의 허름한 중국집을 상속받은 줄 알았다.
하지만 아니다. 다른 차원으로 갈 수 있다. 차원을 오가며 얻게 되는 것들은 과연 무엇일까?

[요리물] [성장물]",,"판타지, 퓨전",206 회,"1,057,764","31,014",https://novel.munpia.com/124761
6947,선독점 내 맘대로 수정해,한얼23,작가. 살아남기 위해 수정하기 시작하다.,,"판타지, 현대판타지",203 회,"510,902","10,884",https://novel.munpia.com/124098
6948,헌터 포식자 : 퍼스트 어벤져,복복,"예고 없이 뒤바뀌어버린 세계
던전에서 보화를, 타워에서 재능을.
그리고 20년 전.
폭주한 게이트에서 유일하게 살아남은 헌터가 눈을 떴다.
‘이제부터 시작이다. 돌아올 그 녀석들을 모두 삼켜버릴 때까지.’
그날 대체 그에게 무슨 일이 일어났던 것인가.",,현대판타지,181 회,"96,667","1,069",https://novel.munpia.com/131652
6949,와이즈맨,전유택,"초능력 연대기 시리즈 제3부 〈와이즈맨〉
1부 〈맨이터〉, 2부 〈기가스〉에 이어 마침내 공개되다!


“이 ‘앨런 스미시’ 님의 머리통에 권총을 겨눈 놈 치고 살아있는 놈은 하나도 없거든.”


행성연방 소속의 퇴역한 강하엽병, 앨런 스미시.

우주에서의 함선 충돌 사고를 계기로 타임슬립하게 되고,
과거의 지구에서 눈을 뜬 뒤, 이런저런 사건을 겪다
미국 국가정보기관(CIA) 특수 요원이라는
스파이 혐의를 쓴 채 소련의 수용소에 갇히게 된다.

그곳에서 모두가 앨런에게 묻는다.
‘와이즈맨’이 무엇이냐고.
그것이 무엇이기에, 그와 접촉하거나 정보의 조금만 들어도
죽음을 맞이해야 했는가에 대해 밝히는 것부터, 이야기는 시작된다.",,현대판타지,167 회,"14,025",492,https://novel.munpia.com/131178
6950,선독점 비룡승천(飛龍昇天),미송검,일인전승으로 전해져 내려오는 비천문의 제자 담용강의 일대기 입니다.,,무협,151 회,"225,796","4,102",https://novel.munpia.com/126429
6951,선독점 공작가의 소드마스터,아르티장,"평범한 소설가 유지한.
마감으로 지쳐가던 어느 날.
자신이 쓴 소설 속으로 소환되는데.

어느 날 갑자기, 내가 쓴 소설 속의 소드마스터가 되었다.


연재시각은 23:50입니다.(최종 변경입니다. 자정을 넘길 수는 없으니까요. ㅠㅠ)",,"판타지, 퓨전",129 회,"609,143","11,768",https://novel.munpia.com/125973
6952,선독점 곤륜패선(崑崙覇仙),윤신현,"선대의 안배로 인해 시공간의 틈새에 갇혔다.
겨우겨우 탈출해서 나왔더니... 어라?
사문이 멸문했다.","무협,복수,전쟁,먼치킨","무협, 퓨전",325 회,"3,997,276","105,468",https://novel.munpia.com/124640
6953,선독점 제왕성,서효원,"천무쌍.
그는 태어나면서 버려졌다. 단지, 늦게 태어났다는 이유 하나만으로.
""아이야, 너는 검을 쥐어서는 안된다. 절대 강호에 들지 말거라. 그게 네 운명이리라.""

하지만 강호의 운명은 그에게 검을 쥐어주고, 천하제일의 자객으로 탈바꿈시킨다..
""내게 운명은 없소. 나는 나일 뿐... 내게 천하를 부탁하지 마시오.""

강호제일의 자객으로, 천하를 공포에 떨게하는 십야회의 일인자로..
그리고 마침내 자신의 신분을 되찾게 되었을 때, 그의 선택에 따라 강호의 운명이 결정된다.",,무협,114 회,"40,113",550,https://novel.munpia.com/131314
6954,선독점 환생 톱스타,성현(晟鉉),"슈퍼스타 정태훈의 생계형 대역배우 김도진.
협박에 못이겨 위험한 촬영을 감행하다가 절벽 밑으로 추락한다.

그런데 눈을 떠보니 과거로 돌아왔다?
그것도 인생의 판도가 변해버렸던 바로 그 날로?!

액션을 씹어먹는 배우 김도진의 인생 제 2막이 지금 시작된다!",,"현대판타지, 판타지",54 회,"244,485","4,618",https://novel.munpia.com/109270
6955,식객전,메이스 리,"떡볶이 먹는 소서리스와 마카롱 먹는 도사의 만남

소서리스 시렐은 아버지와의 갈등 끝에 도피하듯 동방 여행을 왔다.
그리고 그곳에서 운명을 뒤흔들 남자를 만난다.
도사 연오랑은 음울함을 품고 사는 남자다. 불행한 과거와 찾을 수 없는 누이… 이 모든 것들이 서방에 얽혀 있다.
그리고 어느 날 서방에서 온 소서리스 시렐을 만난다.",,"판타지, 퓨전",170 회,"16,974",455,https://novel.munpia.com/126934
6956,선독점 역대급 마법 재능,베어문도넛,"시온에게 찍힌 낙인, 100코인짜리 F등급 최저가 헌터.
하지만 등급이 모든 것을 의미하진 않는다.

마나를 눈으로 보고, 귀로 듣고, 손으로 만지는 역대급 천재!
역대급 헌터의 탄생이었다.","현대판타지,퓨전,던전,마법,복수,천재,마법사,먼치킨,마나,상태창","현대판타지, 퓨전",151 회,"3,549,023","98,802",https://novel.munpia.com/123803
6957,선독점 투잡 뛰는 작가님,김연우,"낮에는 출판사 직원, 밤에는 장르소설 작가?
무명작가 강지훈. 작은 고서점에서 기적을 쓰다!","현대판타지,드라마",현대판타지,174 회,"713,959","24,071",https://novel.munpia.com/127031
6958,선독점 필드의 군주,브라키오,"첫 번째 삶에서 사랑을 가졌다.
두 번째 삶에선 돈을 쥐었고,
이제 세 번째.
사상 최강의 축구에 도전한다!",축구,스포츠,236 회,"5,221,347","144,707",https://novel.munpia.com/125347
6959,죽지 않는 랭커,막달라이,"수많은 능력자들 중 100레벨을 넘긴 능력자를 마스터라 부르고,
200레벨을 넘긴 능력자를 그랜드마스터라 부르며,
그 그랜드마스터들 중 레벨이 가장 높은 열 명을 랭커라 칭한다.

그런 랭커들과 최상위 그랜드마스터들이 대거 참여한 마왕과의 전투.
결과는 마왕의 도주와 능력자 측의 몰살이었다.

2년 후.

그 대참사에서 유일하게 살아남은 랭커가 복수의 칼을 꺼내든다.",,"현대판타지, 퓨전",142 회,"114,188","2,660",https://novel.munpia.com/74387
6960,선독점 아름다운 톱가수,길밖의새,"자신의 잠재능력을 최대치로 활용할 수 있다면 누구나 천재가 될 수 있을 것이다.
어느 날 나에게 그 일이 일어났다.
무명가수가 기연과 이능을 얻어 세계적인 싱어 송 라이터가 되기까지!","현대판타지,드라마,연예계,음악,힐링,가수,작곡가","현대판타지, 퓨전",175 회,"2,162,284","58,103",https://novel.munpia.com/127296
6961,별들의 전쟁.,비류수,"1910년 청나라 붕괴 후 무너지는 중국에 변화가 인다.
2039년 미래에서 온 청년 한천명.
그의 영혼이 장길산과 합쳐져 기묘한 동거가 시작된다.

기억하자. 조선인을 해치는 자는 이들처럼 될 것이다!
역사의 격변을 일으키는 자, 그를 주목하라!",,"판타지, 대체역사",160 회,"57,112",394,https://novel.munpia.com/141915
6962,선독점 리멤버 더 네임,황금하르방,"이계에서 평범한 삶을 살던 소년이 우연한 일로 현대로 오게 되었습니다.
사회 시스템, 삶의 방식, 가치관이 모두 뒤집혔습니다.

소년은 어떻게 살아남으려 할까요?
소년은 어떤 삶을 살려고 할까요?

소년의 눈으로 이 사회를 바라보려 합니다.
소년의 성장을 통해, 어떤 삶을 꿈꿨던지 되돌아보려 합니다.
소년의 미래를 향해 한 걸음씩, 함께 걸어보려 합니다.",,"현대판타지, 드라마",956 회,"3,265,620","136,991",https://novel.munpia.com/71744
6963,선독점 공작가 장남이지만 엑스트라,냉장고1,"‘주인공.’
주인공이 되고 싶다.
주변 인물은 싫다. 조연은 되고 싶지 않다. 그런데,
“아. 시발 차라리 조연이라도 시켜주지.”
소설 속에 들어와 버렸다. 그것도 엑스트라 악당의 몸으로.",,"판타지, 퓨전",228 회,"6,583,753","223,367",https://novel.munpia.com/118808
6964,선독점 다이아몬드의 지배자,환희(歡喜),"야구의 신!
자칭 다이아몬드의 지배자라는 신들로부터 축복 받은 주인공의 야구 인생 이야기입니다.",,"스포츠, 판타지",192 회,"1,030,703","22,643",https://novel.munpia.com/121570
6965,선독점 신화 속 엑스트라,슈비.,"신과 영웅의 세상에서 나는 엑스트라에 불과했다.
그러나 오직 나만이 1년 뒤 멸망을 막을 수 있다.","판타지,현대판타지,퓨전,게임,게임시스템,배틀,이능력,이세계,몬스터,신화","퓨전, 판타지",188 회,"477,965","11,589",https://novel.munpia.com/113498
6966,선독점 명장삼국지-안량전,신유(愼惟),"하북 최고의 용장 ""안량"".
자신의 미래를 꿈을 통해서 알게 되고, 야망이 커진 그는 원소와 공손찬의 혼란을 이용하여 독립합니다.

성장형 군주로서, 천하를 제패하는 스토리를 담고 있습니다.
간결하면서도 재미있게 쓸 예정입니다.

많은 관심 부탁드려요~~@@",,"대체역사, 판타지",105 회,"469,455","13,680",https://novel.munpia.com/133217
6967,함장 레이지,보헤미아,"임페리얼 가드 외전!
레이지, 해군이 되기 위해 가출하다!

“1년 안에 함장이 되겠어요.”

아쿠아마린호의 준함장 레이지
고대유물을 둘러싼 비밀작전을 지휘하라!",,"판타지, 퓨전",43 회,"3,931",130,https://novel.munpia.com/142567
6968,선독점 야구가 너무 쉬움,엉심킬러,"[메이저리그 스트리밍 시스템 가동!]
-'야구 역사상 가장 거친 사내'가 당신의 타격 실력을 보고 비웃습니다.
-'Big Train'이 형편없는 당신의 피칭을 보고 황당해합니다.
-‘기행의 사나이’가 당신의 실력에 실망합니다.

과거로 돌아온 김우신에게 보이기 시작한 이상한 상태창.
그것이 그의 인생을 바꾸기 시작했다!

[이 글은 현실과 전혀 관계없는 작가의 상상력으로 만들어진 글입니다.]",,"스포츠, 현대판타지",204 회,"2,372,840","48,376",https://novel.munpia.com/113273
6969,특등시위,매검향,여러 명에게 둘러싸여 공격 받고 있는 일곱 살 남아를 우연히 구해준 것이 인연이 되어 방태보는 황궁시위가 된다. 시위가 된 후 궁내에서 여러 일이 일어나는데 그 중심에는 항상 주인공 방태보가 있다.,,"무협, 대체역사",95 회,"235,815","5,838",https://novel.munpia.com/132207
6970,선독점 [개정판] 제로니스,초[류희윤],"차에 치이려던 아이를 구한 후 정신을 잃은 대학생 박성신.
어린아이의 모습으로 깨어난 곳은 기사와 마법사가 존재하는 신기한 세계였다!
제로스라는 이름으로 새로운 삶을 시작한 그는 기연을 통해 무공을 얻게 되고,
왕국 최강의 기사로서 자신과 대륙의 운명을 개척해 나가는데…….",,"퓨전, 판타지",275 회,"344,223","5,753",https://novel.munpia.com/141778
6971,선독점 영웅이 은퇴했다,S프레소,"소설의 끝에는 말이야.
주인공이 지구를 구하느라 뼈 빠지게 구르다가 끝에는 결국 엄청나게 쌘 적을 죽이는데 성공해.
그리고 세상은 평화가 찾아오지.
그 후에 주인공은 여자주인공과 함께 알콩달콩 살게 돼.
애도 낳고, 엄청난 부를 누리면서!
다들 그렇게 끝나잖아. 이게 바로 해피엔딩 아니겠어?
그러니까 나도 이젠 좀 편하게 살자.
이 정도 싸워줬으면 완결 날 때도 되지 않았어?
그러니까 나 좀 그만 찾아 새끼들아!",,현대판타지,197 회,"2,289,583","56,476",https://novel.munpia.com/120093
6972,"재수, 용 붙었네.",담적산,"누구도 상상하지 못할 세상! 끝까지 살아남을 사람은 누구인가? 세상 사람들은 변한 지구에 어떻게 대처할 것인가? 재수와 그의 몸에 붙었던 기생 드래곤. 재수의 연인 희정, 재수의 첩을 자처하는 꼴통 미녀 선영. 그리고 그 주변의 사람들이 풀어가는 끝장 레이드!",,판타지,150 회,"9,863",136,https://novel.munpia.com/142268
6973,쌍룡무쌍,건드리고고,"너! 나를 아는가?
난! 나를 잘 안다.
중원의 그 누구보다도.
싸가지란 쥐똥만큼도 없고, 요상한 근성만 중원제일이라고 할 수 있다.
하지만 대안은 없다.
내가 나를 가장 잘 아니…….
조교시켜 주겠다.
원치 않더라도 중원최강으로 만들어주지.
어렸을 때의 내 자신이여! 흐흐흐!",,무협,325 회,"29,119",179,https://novel.munpia.com/142265
6974,마검사,치우기,"천우는 드래곤 아티오네스에 의해 마법이라는 새로운 세계에 첫 발을 들여놓게 되고, 이로서 위대한 초인이 탄생하게 된다.
그 어떤 세상에도 존재하지 않았던 궁극의 검술과 마법을 지닌 위대한 마검사로….",,"판타지, 퓨전",500 회,"72,341","1,441",https://novel.munpia.com/142260
6975,리플레이스,브레인,"억울하게 죽은 대한민국 모태솔로 선욱. 부유한 귀족가의 독자로 다시 태어나지만 광산 노예로 전락했다가 던젼의 기연으로 새로운 삶을 시작한다. 정신계 정령 에로와 통(교감)한 뒤 그의 주위로 여자가 들끓지만, 사건 사고도 끊이지 않는데….",,"판타지, 퓨전",250 회,"11,126",146,https://novel.munpia.com/142252
6976,의선사겁,인면수,"죽어야 할 환자를 살려 수명을 늘인 죄로 18층 지옥에 떨어진 대한민국 최고의 명의, 장추석
""흥! 첨단 의료기계가 없다고 수술을 못할소냐. 의료기계 대신 무림인을 쓰겠다. 음공(音功), 뇌공(雷功), 화공(火功), 빙공(氷功). 다 모여! 이제부터 너희들은 의료기기다.""

그는 지옥 불길 속에서 깨달음을 얻어 환생을 한다. 하지만 놀랍게도 환생한 곳은… 과거의 명나라! 배운게 의술이라고 이곳에서도 다시 의원의 길을 걷게 되는데….

""전 아직 이루지 못한 꿈이 있습니다.""
""호, 그래? 그것이 무엇이더냐?""
""인간 세상에서 병(病)으로 죽는 사람이 더 이상 없도록 하고 싶습니다. 그리고 의술의 끝을 보고 싶습니다.""",,무협,200 회,"13,245",82,https://novel.munpia.com/141891
6977,싸이퍼,호접몽,"제노스 그룹의 비인도적 초인 실험
싸이퍼(psyper)를 통해 실험체로 만들어졌으나
연구원인 강지훈에 의해 빼돌려져
평범한 삶을 살아가던 델타99, 강현준.

하지만 평범했던 삶은
제노스 그룹의 욕심에 의해 철저히 짓밟히고…….

“강현우. 이게 내 이름이구나…….”

살아남기 위해 강현우라는 새로운 신분으로 탈바꿈한 현준은
제노스 그룹을 향한 복수의 칼날을 갈게 된다.

인간성 없는 과학 Science without Humanity.

그리고 그의 일상을 파괴한 제노스 그룹을 향해
강현우의 통쾌한 복수가 시작된다!",,판타지,150 회,"4,115",111,https://novel.munpia.com/141888
6978,마교 소공자,은,"""이것도 내 업보겠지.""
노인은 품에서 엄지만한 병을 꺼냈다.
""이것이 이렇게 쓰일 줄 누가 알았을까.""
노인이 아이의 입에 하얀 액체를 쏟아붓고는 아이의 몸을 주무르기 시작했다.
'이렇게 해도 환골탈태는 불가능하다. 허나 적어도 이 아이가 살아가는데 도움은 되겠지.'
화운의 몸에서 하얀 수증기가 나왔다.
'내게 남은 마지막 공청석유다. 이것이 이 마을에서 받은 호의에 보답이 될지는 모르겠지만, 난 이것으로나마 그 호의에 보답하려 한다. 그러니 살아라.'",,무협,200 회,"27,283",310,https://novel.munpia.com/141886
6979,던전의 주인.,고양이앞발,"21세기에 등장한 몬스터와 던전..
하늘에는 와이번이 지상에는 오크와 오우거가 난립한다.

그런데.. 이 녀석들의 주인이 나라고?

지옥 같은 현실에서 비참하게 살아가던 진성
어느날 갑자기 눈앞에 요정이 보인다?

“그래, 어울려주지. 이 미친 세상. 미친채로 살아 주지.”

사회의 밑바닥에서 세상의 주인이 되기까지
그의 끝없는 욕망이 세상을 쥐고 흔든다.",,판타지,150 회,"17,778",345,https://novel.munpia.com/141885
6980,대륙지존기,건드리고고,"대륙의 지존은 하나다. 강자지존, 약육강식, 적자생존, 권모술수, 이대도강, 토사구팽. 대륙의 지존이 되기 위해 수단과 방법을 가리지 않는다. 나약한 삶에서 벗어나 지존이 된 무신 강무진. 대륙의 풀 한 포기조차 그의 뜻에 의해 좌지우지된다.",,무협,200 회,"20,832",352,https://novel.munpia.com/141884
6981,그랜드 체어맨,호접몽,알폰스사에 의해 돈에 팔려 온 윤석진. 기억을 잃고 마르스란 이름으로 수십 년간 투노로 싸웠다. 하지만 이레귤러라는 특별한 존재가 되면서 과거의 기억을 되찾고 아란테 여신의 사도가 되어 그곳을 무너트린다. 마르스는 수십 년 만에 세상에 나와 새로운 인생을 살게 되는데…….,,판타지,175 회,"3,701",20,https://novel.munpia.com/141881
6982,선독점 천년야망,서효원,"천년야망.
천 년을 이어온 가문 하후세가.
천 년의 한은 무엇이며 천 년의 야망은 무엇인가?
날아오르기 위해서는 천 년의 무게를 벗어 던져야 한다.

소년 장인 하후비.
천 년의 담금질로 마침내 태어난 하후가문의 영웅.
그로인해 잠자던 강호의 풍운이 시작된다.
""이제 운명의 굴레는 없다. 천 년의 운명은 이제 내가 결정한다. 내가 부서지든, 그들이 부서지든...""",,무협,124 회,"21,505",136,https://novel.munpia.com/129035
6983,선독점 방송의 대가,강태은,"공모전에서 단막극 부분을 수상하며 자신의 성공을 믿어 의심치 않았던 김석원.
하지만 잠시 맛본 달콤한 성공 뒤, 쓰디쓰게 찾아온 실패는 그를 나락으로 안내한다.
어쩔 수 없이, 마지막으로 선택한 건 스타작가의 문하생으로 들어가는 것.
그런 그에게, 신비한 일들이 일어나기 시작했다.",,"현대판타지, 퓨전",241 회,"1,335,309","26,290",https://novel.munpia.com/87369
6984,선독점 멸망한 세계의 게이머,박열,"[좀비][각성자][시스템][밀리터리]

극초신성 폭발의 여파가 수백광년을 넘어 지구를 강타했다.
예기치 못한 변수들로 인해, 지구는 새로운 종의 탄생을 맞이하게 된다.
좀비로 변한 인간과 그리고 초능력자.
멸망이 비켜간 세계에 살아남은 인류는, 각자의 신념을 가지고 재건을 꿈꾼다.",,"현대판타지, 퓨전",176 회,"980,385","22,423",https://novel.munpia.com/121477
6985,이계 절대자,음양사,"불치병을 안고 태어나 왕따를 당하던 사내, 명호에게 찾아온 새로운 운명, 새로운 기회. 정체불명의 노인을 통해 얻게 되는 강한 힘으로 이계의 절대자가 되기 위한 여행을 시작하는데….

음양사 퓨전판타지 장편소설 『이계절대자』",,"판타지, 퓨전",175 회,"37,446",201,https://novel.munpia.com/141789
6986,약왕천하,백야,"약왕기(藥王旗)를 얻는 자, 천하를 지배하리라!

구자청, 약왕문을 다시 세우기 위해 선택된 자.
그에 의해서 전설은 이제 현실이 된다!

약왕문의 15대 문주 초요당을 만나 의원의 길에 들어선 구자청.
하지만 의원은 생사(生死)의 주재자가 아니었다.
처음 맡은 환자를 죽음의 길로 몰아넣고 약왕의 길을 결심하지만,
약왕기를 차지하려는 신주의선가(神州醫仙家)와",,무협,200 회,"43,925",529,https://novel.munpia.com/141788
6987,바스크 영주,대종사,"2010년, 겁 없는 놈들이 온다!
『바스크 영주(Lord of Vasco)』

할 일 없이 마법 서적만 파고 있던 제이크
졸지에 영주 되다? 기사단장은 소드 마스터! 마법사는 7서클 대마법사!

“영주 따위 난 몰라! 너희들이 알아서 해라.”",,판타지,200 회,"85,479",887,https://novel.munpia.com/141787
6988,로열 나이트,황은성,"로열 나이트. 왕가를 수호하며, 국가의 적이 되는 자를 처단하는 불패의 수호신. 그는 검의 황(皇)이며 무의 제(帝). 중원 모든 무인들을 겁에 질리게 했던 사나이. 오롯이 홀로 존재하는 군주로서 눈앞의 모든 것을 부수고 빼앗고 죽였다. 그가, 지키는 검이 되었다. 세상에 나아가라. 꿈을 이뤄라. 그 길을 지키겠다.

황은성 퓨전 판타지 장편소설『로열 나이트』",,"판타지, 퓨전",150 회,"39,589",485,https://novel.munpia.com/141785
6989,메이지 & 가드 : 전설의 시작,로웰크란,그 우연한 만남이 모든 것의 시작이었다.,,"판타지, 퓨전",490 회,"28,131",258,https://novel.munpia.com/141768
6990,선독점 악당들의 빌런,GGAMMAN,"너희가 각성자든 조직이든 관심 없는데 말이야.
딱 한 마디만 하자.

착하게 살아, 처맞기 싫으면.",,"현대판타지, 퓨전",234 회,"2,057,329","50,534",https://novel.munpia.com/113691
6991,선독점 축구는 상태창으로 하는 거야,쾌조,"재능이 없던 내게 축구요정이라는 행운이 찾아왔다.
[전설 카드를 획득하였습니다.]
[체력이 +1 증가하였습니다.]","스포츠,게임시스템,시스템,천재,이능력,축구,운동선수,도깨비,상태창","스포츠, 현대판타지",180 회,"2,267,062","54,032",https://novel.munpia.com/119679
6992,선독점 드래곤이 되다,이끼용,"위기의 순간 거대한 드래곤이 나타났고

유일한 드래곤이 됐다.",,"현대판타지, 퓨전",124 회,"1,105,296","30,671",https://novel.munpia.com/102368
6993,신(神)세 지고 삽시다!,노마(駑馬),"월세는 됐고 신앙을 바쳐라!

연애, 결혼, 출산…
다 포기한 채 가진 거라곤 몸뚱이뿐인 N포세대 도현!
새로 입주한 옥탑방의 건물주가 신(神)이었다?!
레알 '갓'물주를 만난 도현의 인생 비비기!
팍팍한 인생, 신(神)세 좀 집시다!",,"현대판타지, 판타지",212 회,"219,256","4,797",https://novel.munpia.com/125757
6994,선독점 자본주의가 낳은 괴물 헌터,쌈마이,"헌터가 되었지만 마법도 무공도 없는 이상한 세계로 떨어진 한유성.
절망한 그의 눈앞에 신들의 후원 메세지가 나타난다.",,"현대판타지, 판타지",254 회,"1,602,003","32,253",https://novel.munpia.com/111987
6995,투왕: 나 홀로 이계 무쌍,이휘,"평범한 검도 특기생 기현.
우연히 얻은 알바 자리를 통해
신개념 가상현실 게임, 투왕에 접속하게 되는데.......",,"퓨전, 판타지",225 회,"235,348","3,623",https://novel.munpia.com/125445
6996,괴물 투수 성낙기,라스무스,"퇴물 투수 성낙기.
전설적인 야구 선수들의 영혼 어린(?) 코칭으로
괴물 투수 되다.",,"판타지, 스포츠",188 회,"135,066","1,991",https://novel.munpia.com/140825
6997,타격에 눈을 뜨다!,김춘복,"야구를 좋아하지만 형편없는 실력으로
몸집만 4번 타자라 불리는 스물일곱 강필타.

그런데 술 먹고 만취해서 집에 돌아가던 어느 날,
뺑소니를 당하고 난 뒤 우월한 동체시력을 얻었다.

그 능력을 바탕으로 그는 센넥 솔저스에 입단하게 되는데….

사회야구인에서 프로선수가 된
센넥 솔저스의 4번 타자, 최강필타 강필타의 전설이 시작된다!",,스포츠,183 회,"338,496","7,045",https://novel.munpia.com/126136
6998,선독점 전직킬러 헌터되다,김기세,"은퇴한 킬러 여울. 정체불명의 던전에 갇히다.
[2레벨이 되면 특성이 개화됩니다.]

[던전/헌터/테이큰/나만 특성4개]",,"현대판타지, 퓨전",209 회,"2,446,981","67,192",https://novel.munpia.com/119712
6999,드림캐스터 온라인,아크노아,"세계 최초의 신경 접속형 가상현실 게임
‘드림 캐스터 온라인’의 유일무이한 올스탯 Max. 만렙 유저인 은유성.

게임뿐만 아니라 현실 세계에서도 잘나가는 스타 작곡가인 그가
절친 윤성후와 함께 유저 최초로 파이널 퀘스트 카오스를 열었다.

그 순간 나타난 정체불명의 순백의 사령!

순백의 사령의 압도적인 힘에 의해 패배한 유성은
자신의 최강 캐릭터 ‘로드 마스터’를 잃게 되고, 성후는 뇌사에 빠지게 된다.

이와 관련된 음모를 파헤치기 위해
레벨 1에서 다시 시작하는 유성 앞에 나타난 신비의 엘프 여인 라프리드.

그녀와 함께 퀘스트를 해결해가는 과정 속에 게임과 현실,
그리고 이계(異界)가 복잡하게 얽힌 거대한 음모에 마주치게 되는데…….",,"퓨전, 게임",240 회,"3,513",53,https://novel.munpia.com/121761
7000,삼국지 강호패도기,데인저러스맨,"""천자와 그 백성, 하늘과 땅 그 사이에 있는 이들! 이름 없이 스러져갈 이들이 안심하고 그들만의 생활을 할 수 있도록 도와주는 것.""
""내가 협으로 살아갈 곳은 그들과 함께 하는 곳! 천지(天地)의 시선 밖에 있는 그곳이 바로 강호(江湖)다!""
초월자가 되고자 하는 아버지의 야심, 그로 인해 삼국지의 세계로 차원이동 되어버린 성진. 그의 이야기가 시작된다.",,대체역사,226 회,"59,337","1,303",https://novel.munpia.com/140966
7001,선독점 내가 조선의 무당이다,구오(句汚),"선무당, 비선실세가 되어 조선을 구원하라.",,"대체역사, 퓨전",180 회,"1,416,448","49,922",https://novel.munpia.com/123144
7002,"선독점 조선, 봉황이 포효하다",간절히,"가난하게 살아가던 역사학자.

안타까운 죽음을 맞이하는데.

죽은 뒤 깨어나니 가장 짧은 기간 재위한 것으로 유명한 조선 12대왕 인종의 몸으로 전생했다.

과연 조선은 암울한 악순환의 고리를 끊을 수 있을 것인가?",,대체역사,201 회,"3,525,637","117,712",https://novel.munpia.com/117547
7003,밤의 황제.,이원호,재벌가의 사생아로 태어나 경영이라는 정글 속에 몸을 던져버린 세승. 그가 승부의 세계를 향해 달려나간다.,,현대판타지,125 회,"29,999",430,https://novel.munpia.com/134508
7004,질풍시대,이원호,"질풍같던 고도 성장기 1980년대, 그 시대를 내달리는 이영준의 이야기",,"현대판타지, 대체역사",125 회,"69,237","1,468",https://novel.munpia.com/134511
7005,초인의 전설,이원호,"30억의 손해를 낸 백승근은 모스크바 지사의 한직으로 좌천당한다.
야망을 버리지 않은 백승근은 케냐의 나이로비, 이집트의 카이로 등을 누비며 마침내 정상에 올라선다.
'초인의 전설'이라 불리는 그의 이야기.",,현대판타지,125 회,"49,047","1,320",https://novel.munpia.com/134513
7006,프로페셔널.,이원호,"테러리스트 들에게 공포의 대상으로 위명을 떨친 특전사 소속 프로페셔널. 강기철.
형의 복수부터 밤의 황제까지 그의 일대기가 펼쳐진다.",,라이트노벨,125 회,"69,418","1,127",https://novel.munpia.com/134514
